Trip_Year,Trip_Month,Trip_Day,gender,usertype,trip_count,avg_trip_length (min)
2019,3,14,2,Customer,581,47.3504876649455
2019,3,14,2,Subscriber,11718,13.02668828582807
2019,3,15,1,Customer,1811,38.662985459230626
2019,3,15,1,Subscriber,39854,13.154627724527861
2019,3,15,2,Customer,871,50.632740145426716
2019,3,15,2,Subscriber,11780,15.08916949632145
2019,3,16,1,Customer,2166,30.88764235149277
2019,3,16,1,Subscriber,25922,13.18888974616156
2019,3,16,2,Customer,1103,32.104064672106375
2019,3,16,2,Subscriber,9132,13.184065191998831
2019,3,17,1,Customer,2005,25.4228927680798
2019,3,17,1,Subscriber,22599,11.947291178075725
2019,3,17,2,Customer,1029,32.90963718820862
2019,3,17,2,Subscriber,8210,15.568071457572067
2019,3,18,1,Customer,1157,23.72175165658312
2019,3,18,1,Subscriber,33307,12.585204311406011
2019,3,18,2,Customer,504,31.712169312169312
2019,3,18,2,Subscriber,9610,14.616397849462366
2019,3,19,1,Customer,1103,32.15923239649441
2019,3,19,1,Subscriber,37946,11.353618299689032
2019,3,19,2,Customer,493,34.45862068965517
2019,3,19,2,Subscriber,11066,13.655485270197
2019,3,20,1,Customer,1200,40.19108333333334
2019,3,20,1,Subscriber,39565,11.867052108344918
2019,3,20,2,Customer,531,50.613873195229125
2019,3,20,2,Subscriber,11625,17.087029390681003
2019,3,21,1,Customer,354,37.24811676082863
2019,3,21,1,Subscriber,16431,12.089425476233947
2019,3,21,2,Customer,68,20.22401960784314
2019,3,21,2,Subscriber,3834,11.152921231090245
2019,3,22,1,Customer,797,32.73088665830196
2019,3,22,1,Subscriber,26162,12.82957406416431
2019,3,22,2,Customer,292,25.09423515981735
2019,3,22,2,Subscriber,6916,15.653422016579912
2019,3,23,1,Customer,1556,41.00674807197944
2019,3,23,1,Subscriber,24155,12.418564134409715
2019,3,23,2,Customer,819,38.734411884411884
2019,3,23,2,Subscriber,8045,13.8361984669567
2019,3,24,1,Customer,3149,29.089488726579866
2019,3,24,1,Subscriber,28741,14.242079839485985
2019,3,24,2,Customer,2187,36.29929126657522
2019,3,24,2,Subscriber,10693,15.070575766077496
2019,3,25,1,Customer,1315,26.136248415716093
2019,3,25,1,Subscriber,37953,12.802826302707734
2019,3,25,2,Customer,567,43.837154614932395
2019,3,25,2,Subscriber,11240,12.43745699881376
2019,3,26,1,Customer,1290,26.33311369509044
2019,3,26,1,Subscriber,39558,11.427961052968637
2019,3,26,2,Customer,601,27.692235163616196
2019,3,26,2,Subscriber,11731,12.890073310033245
2019,3,27,1,Customer,1116,23.887305854241337
2019,3,27,1,Subscriber,39069,12.431587277210406
2019,3,27,2,Customer,493,28.778668018931707
2019,3,27,2,Subscriber,11552,14.775998384118191
2019,3,28,1,Customer,1377,24.041866376180103
2019,3,28,1,Subscriber,41597,11.875748651745718
2019,3,28,2,Customer,649,31.77935285053929
2019,3,28,2,Subscriber,12275,15.394873048200951
2019,3,29,1,Customer,1810,46.936390423572746
2019,3,29,1,Subscriber,41361,13.805858578532112
2019,3,29,2,Customer,854,30.50837236533958
2019,3,29,2,Subscriber,12212,13.677144065946065
2019,3,30,1,Customer,4849,35.306289956692105
2019,3,30,1,Subscriber,35954,15.855775898833695
2019,3,30,2,Customer,3214,35.93474901472724
2019,3,30,2,Subscriber,13740,16.70659146045609
2019,3,31,1,Customer,1480,27.127612612612612
2019,3,31,1,Subscriber,21138,12.386377613776139
2019,3,31,2,Customer,637,50.10784929356358
2019,3,31,2,Subscriber,7077,13.129935000706515
