Trip_Year,Trip_Month,start station name,start station latitude,start station longitude,trip_count
2020,2,E 115 St & Lexington Ave,40.797911,-73.9423,9393
2020,2,E 115 St & Madison Ave,40.7989445,-73.944846,9393
2020,2,E 116 St & 2 Ave,40.796879,-73.93726099999999,9393
2020,2,E 118 St & 1 Ave,40.797470000000004,-73.93504,9393
2020,2,E 118 St & 3 Ave,40.799139000000004,-73.9389152,9393
2020,2,E 118 St & Madison Ave,40.801486600000004,-73.9442507,9393
2020,2,E 118 St & Park Ave,40.8005385,-73.9419949,9393
2020,2,E 12 St & 3 Ave,40.73223272,-73.98889957,9393
2020,2,E 12 St & Ave C,40.727243,-73.976831,9393
2020,2,E 123 St & Lexington Ave,40.802926299999996,-73.9379,9393
2020,2,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,9393
2020,2,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,9393
2020,2,E 15 St & 3 Ave,40.734,-73.986,9393
2020,2,E 15 St & 3 Ave,40.734232,-73.986923,9393
2020,2,E 16 St & 5 Ave,40.73726186,-73.99238967,9393
2020,2,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,9393
2020,2,E 17 St & Broadway,40.73704984,-73.99009296,9393
2020,2,E 19 St & 3 Ave,40.73624527,-73.98473765,9393
2020,2,E 2 St & 2 Ave,40.72502876,-73.99069656,9393
2020,2,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,9393
2020,2,E 2 St & Avenue B,40.72217444,-73.98368779,9393
2020,2,E 2 St & Avenue C,40.720873600000004,-73.98085795,9393
2020,2,E 20 St & 2 Ave,40.73587678,-73.98205027,9393
2020,2,E 20 St & FDR Drive,40.73314259,-73.97573881,9393
2020,2,E 20 St & Park Ave,40.73827428,-73.98751968,9393
2020,2,E 23 St & 1 Ave,40.736502,-73.97809472,9393
2020,2,E 24 St & Park Ave S,40.74096374,-73.98602213,9393
2020,2,E 25 St & 1 Ave,40.7381765,-73.97738662,9393
2020,2,E 25 St & 2 Ave,40.73912601,-73.97973776,9393
2020,2,E 27 St & 1 Ave,40.739445,-73.97680600000001,9393
2020,2,E 30 St & Park Ave S,40.74444921,-73.98303529,9393
2020,2,E 31 St & 3 Ave,40.74394314,-73.97966069,9393
2020,2,E 32 St & Park Ave,40.745712100000006,-73.98194829,9393
2020,2,E 33 St & 1 Ave,40.743,-73.97399999999999,9393
2020,2,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,9393
2020,2,E 33 St & 5 Ave,40.74765947,-73.98490707,9393
2020,2,E 39 St & 2 Ave,40.74780373,-73.97344190000001,9393
2020,2,E 39 St & 2 Ave,40.749,-73.97399999999999,9393
2020,2,E 39 St & 3 Ave,40.7489006,-73.97604882,9393
2020,2,E 39 St & 3 Ave,40.749,-73.977,9393
2020,2,E 4 St & 2 Ave,40.726280700000004,-73.98978041,9393
2020,2,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,9393
